Sat2.A1ModJulian          Sat2.EarthMJ2000Eq.X      Sat2.EarthMJ2000Eq.Y      Sat2.EarthMJ2000Eq.Z      Sat2.EarthMJ2000Eq.VX     Sat2.EarthMJ2000Eq.VY     Sat2.EarthMJ2000Eq.VZ     Sat2.ElapsedSecs          
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
30558.32270562942         11398.37084400775         -487.7679166454927        1158.188154812642         0.02229094738713633       8.07099945745388          0.978298182030368         0                         
